nodeLatitude,nodeLongitude,geoidHeight
-34.916667,17.458333,28.534
-34.916667,17.500000,28.610
-34.916667,17.541667,28.679
-34.916667,17.583333,28.746
-34.916667,17.625000,28.809
-34.916667,17.666667,28.866
-34.916667,17.708333,28.914
-34.916667,17.750000,28.961
-34.916667,17.791667,29.013
-34.916667,17.833333,29.077
-34.916667,17.875000,29.150
-34.916667,17.916667,29.233
-34.916667,17.958333,29.322
-34.916667,18.000000,29.414
-34.916667,18.041667,29.513
-34.916667,18.083333,29.620
-34.916667,18.125000,29.740
-34.916667,18.166667,29.875
-34.916667,18.208333,30.016
-34.916667,18.250000,30.149
-34.916667,18.291667,30.266
-34.916667,18.333333,30.357
-34.916667,18.375000,30.430
-34.916667,18.416667,30.488
-34.916667,18.458333,30.546
-34.916667,18.500000,30.598
-34.916667,18.541667,30.644
-34.916667,18.583333,30.675
-34.916667,18.625000,30.700
-34.916667,18.666667,30.714
-34.916667,18.708333,30.725
-34.916667,18.750000,30.740
-34.916667,18.791667,30.758
-34.916667,18.833333,30.775
-34.916667,18.875000,30.789
-34.916667,18.916667,30.799
-34.916667,18.958333,30.808
-34.916667,19.000000,30.826
-34.916667,19.041667,30.854
-34.916667,19.083333,30.885
-34.916667,19.125000,30.920
-34.916667,19.166667,30.953
-34.916667,19.208333,30.988
-34.916667,19.250000,31.026
-34.916667,19.291667,31.069
-34.916667,19.333333,31.111
-34.916667,19.375000,31.149
-34.916667,19.416667,31.179
-34.916667,19.458333,31.208
-34.916667,19.500000,31.234
-34.916667,19.541667,31.260
-34.916667,19.583333,31.281
-34.916667,19.625000,31.297
-34.916667,19.666667,31.313
-34.916667,19.708333,31.334
-34.916667,19.750000,31.357
-34.916667,19.791667,31.377
-34.916667,19.833333,31.387
-34.916667,19.875000,31.399
-34.916667,19.916667,31.414
-34.916667,19.958333,31.429
-34.916667,20.000000,31.447
-34.916667,20.041667,31.460
-34.916667,20.083333,31.470
-34.916667,20.125000,31.469
-34.916667,20.166667,31.456
-34.916667,20.208333,31.433
-34.916667,20.250000,31.405
-34.916667,20.291667,31.372
-34.916667,20.333333,31.339
-34.916667,20.375000,31.304
-34.916667,20.416667,31.267
